id,full_name,first_name,last_name,is_active,person_id,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
77292,Dick Knostman,Dick,Knostman,0,77292.0,Dick Knostman,"Knostman, Dick",D. Knostman,dick-knostman,1931-08-09,Kansas State,USA,Kansas State/USA,"6,6",21.5,1.0,10,Center,Inactive,1610612755.0,Nationals,PHI,sixers,Syracuse,HISTADD_dick_knostman,1953.0,1953.0,N,Y,Y,1953.0,Desconocido,Desconocido,N
77293,Rod Knowles,Rod,Knowles,0,77293.0,Rod Knowles,"Knowles, Rod",R. Knowles,rod-knowles,1946-02-27,Davidson,USA,Davidson/USA,"6,9",21.5,1.0,23,Center,Inactive,1610612756.0,Suns,PHX,suns,Phoenix,HISTADD_rod_knowles,1968.0,1968.0,N,Y,Y,1968.0,6,77,N
1628995,Kevin Knox II,Kevin,Knox II,1,1628995.0,Kevin Knox II,"Knox II, Kevin",K. Knox II,kevin-knox-ii,1999-08-11,Kentucky,USA,Kentucky/USA,"6,7",21.5,5.0,11,Forward,Active,1610612757.0,Trail Blazers,POR,blazers,Portland,kevin_knox,2018.0,2023.0,N,Y,Y,2018.0,1,9,N
77294,Bart Kofoed,Bart,Kofoed,0,77294.0,Bart Kofoed,"Kofoed, Bart",B. Kofoed,bart-kofoed,1964-03-24,Nebraska-Kearney,USA,Nebraska-Kearney/USA,"6,4",21.0,5.0,12,Forward,Inactive,1610612762.0,Jazz,UTA,jazz,Utah,HISTADD_bart_kofoed,1987.0,1992.0,N,Y,Y,1987.0,5,107,N
77295,Don Kojis,Don,Kojis,0,77295.0,Don Kojis,"Kojis, Don",D. Kojis,don-kojis,1939-07-15,Marquette,USA,Marquette/USA,"6,3",20.2,12.0,21,Forward,Inactive,1610612745.0,Rockets,SDR,rockets,San Diego,HISTADD_don_kojis,1963.0,1974.0,N,Y,Y,1961.0,2,21,N
1631132,Christian Koloko,Christian,Koloko,1,1631132.0,Christian Koloko,"Koloko, Christian",C. Koloko,christian-koloko,2000-06-20,Arizona,Cameroon,Arizona/Cameroon,"7,0",23.0,1.0,35,Center,Active,1610612761.0,Raptors,TOR,raptors,Toronto,christian_koloko,2022.0,2023.0,Y,Y,Y,2022.0,2,33,N
77296,Milo Komenich,Milo,Komenich,0,77296.0,Milo Komenich,"Komenich, Milo",M. Komenich,milo-komenich,1920-06-22,Wyoming,USA,Wyoming/USA,"6,7",21.2,1.0,Desconocido,Center,Inactive,1610610023.0,Packers,AND,packers,Anderson,HISTADD_milo_komenich,1949.0,1949.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
77297,Howard Komives,Howard,Komives,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Jon Koncak,Jon,Koncak,0,402.0,Jon Koncak,"Koncak, Jon",J. Koncak,jon-koncak,1963-05-17,Southern Methodist,USA,Southern Methodist/USA,"7,0",25.0,11.0,45,Center,Inactive,1610612737.0,Hawks,ATL,hawks,Atlanta,jon_koncak,1985.0,1995.0,N,Y,Y,1985.0,1,5,N
1629723,John Konchar,John,Konchar,1,1629723.0,John Konchar,"Konchar, John",J. Konchar,john-konchar,1996-03-22,Indiana-Purdue Fort Wayne,USA,Indiana-Purdue Fort Wayne/USA,"6,5",21.0,4.0,46,Guard,Active,1610612763.0,Grizzlies,MEM,grizzlies,Memphis,john_konchar,2019.0,2023.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
77299,Bud Koper,Bud,Koper,0,77299.0,Bud Koper,"Koper, Bud",B. Koper,bud-koper,1942-08-09,Oklahoma City,USA,Oklahoma City/USA,"6,6",21.0,1.0,15,Guard,Inactive,1610612744.0,Warriors,SFW,warriors,San Francisco,HISTADD_bud_koper,1964.0,1964.0,N,Y,Y,1964.0,2,14,N
77300,Joe Kopicki,Joe,Kopicki,0,77300.0,Joe Kopicki,"Kopicki, Joe",J. Kopicki,joe-kopicki,1960-06-12,Detroit,USA,Detroit/USA,"6,9",24.0,3.0,50,Forward,Inactive,1610612764.0,Bullets,WAS,wizards,Washington,HISTADD_joe_kopicki,1982.0,1984.0,N,Y,Y,1982.0,3,56,N
1627788,Furkan Korkmaz,Furkan,Korkmaz,1,1627788.0,Furkan Korkmaz,"Korkmaz, Furkan",F. Korkmaz,furkan-korkmaz,1997-07-24,Anadolu Efes,Turkey,Anadolu Efes/Turkey,"6,7",20.2,6.0,30,Guard-Forward,Active,1610612755.0,76ers,PHI,sixers,Philadelphia,furkan_korkmaz,2017.0,2023.0,Y,Y,Y,2016.0,1,26,N
77301,Frank Kornet,Frank,Kornet,0,77301.0,Frank Kornet,"Kornet, Frank",F. Kornet,frank-kornet,1967-01-27,Vanderbilt,USA,Vanderbilt/USA,"6,9",22.5,2.0,8,Forward,Inactive,1610612749.0,Bucks,MIL,bucks,Milwaukee,HISTADD_frank_kornet,1989.0,1990.0,N,Y,Y,1989.0,2,30,N
1628436,Luke Kornet,Luke,Kornet,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101117,Yaroslav Korolev,Yaroslav,Korolev,0,101117.0,Yaroslav Korolev,"Korolev, Yaroslav",Y. Korolev,yaroslav-korolev,1987-05-07,CSKA Moscow,Russia,CSKA Moscow/Russia,"6,9",20.3,3.0,8,Forward,Inactive,1610612746.0,Clippers,LAC,clippers,Los Angeles,yaroslav_korolev,2005.0,2006.0,Y,Y,Y,2005.0,1,12,N
2594,Kyle Korver,Kyle,Korver,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77302,Len Kosmalski,Len,Kosmalski,0,77302.0,Len Kosmalski,"Kosmalski, Len",L. Kosmalski,len-kosmalski,1951-11-29,Tennessee,USA,Tennessee/USA,"6,11",24.5,2.0,55,Center,Inactive,1610612758.0,Kings,KCK,kings,Kansas City,HISTADD_len_kosmalski,1974.0,1975.0,N,Y,Y,1974.0,2,24,N
77303,Andy Kostecka,Andy,Kostecka,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77304,Harold Kottman,Harold,Kottman,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201585,Kosta Koufos,Kosta,Koufos,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77305,Tom Kozelko,Tom,Kozelko,0,77305.0,Tom Kozelko,"Kozelko, Tom",T. Kozelko,tom-kozelko,1951-07-01,Toledo,USA,Toledo/USA,"6,8",22.0,3.0,22,Forward,Inactive,1610612764.0,Bullets,WAS,wizards,Washington,HISTADD_tom_kozelko,1973.0,1975.0,N,Y,Y,1973.0,3,48,N
77306,Arvid Kramer,Arvid,Kramer,0,77306.0,Arvid Kramer,"Kramer, Arvid",A. Kramer,arvid-kramer,1956-10-02,Augustana (SD),USA,Augustana (SD)/USA,"6,9",22.0,1.0,41,Center,Inactive,1610612743.0,Nuggets,DEN,nuggets,Denver,HISTADD_arvid_kramer,1979.0,1979.0,N,Y,Y,1979.0,3,45,N
77307,Barry Kramer,Barry,Kramer,0,77307.0,Barry Kramer,"Kramer, Barry",B. Kramer,barry-kramer,1942-11-10,New York University,USA,New York University/USA,"6,4",20.0,1.0,21,Forward,Inactive,1610612744.0,Warriors,SFW,warriors,San Francisco,HISTADD_barry_kramer,1964.0,1964.0,N,Y,Y,1964.0,1,6,N
77308,Joel Kramer,Joel,Kramer,0,77308.0,Joel Kramer,"Kramer, Joel",J. Kramer,joel-kramer,1955-11-30,San Diego State,USA,San Diego State/USA,"6,7",20.3,5.0,50,Forward,Inactive,1610612756.0,Suns,PHX,suns,Phoenix,HISTADD_joel_kramer,1978.0,1982.0,N,Y,Y,1978.0,3,63,N
77309,Dan Kraus,Dan,Kraus,0,77309.0,Dan Kraus,"Kraus, Dan",D. Kraus,dan-kraus,1923-02-13,Georgetown,USA,Georgetown/USA,"6,0",19.5,1.0,Desconocido,Guard,Inactive,1610610024.0,Bullets,BAL,bullets,Baltimore,HISTADD_dan_kraus,1948.0,1948.0,N,Y,Y,1948.0,Desconocido,Desconocido,N
77310,Herb Krautblatt,Herb,Krautblatt,0,77310.0,Herb Krautblatt,"Krautblatt, Herb",H. Krautblatt,herb-krautblatt,1926-11-19,Rider,USA,Rider/USA,"6,1",19.0,1.0,Desconocido,Guard,Inactive,1610610024.0,Bullets,BAL,bullets,Baltimore,HISTADD_herb_krautblatt,1948.0,1948.0,N,Y,Y,1948.0,Desconocido,Desconocido,N
203139,Viacheslav Kravtsov,Viacheslav,Kravtsov,0,203139.0,Viacheslav Kravtsov,"Kravtsov, Viacheslav",V. Kravtsov,viacheslav-kravtsov,1987-08-25,Donetsk,Ukraine,Donetsk/Ukraine,"6,11",25.4,2.0,Desconocido,Center,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,viacheslav_kravtsov,2012.0,2013.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
77311,Jim Krebs,Jim,Krebs,0,77311.0,Jim Krebs,"Krebs, Jim",J. Krebs,jim-krebs,1935-09-08,Southern Methodist,USA,Southern Methodist/USA,"6,8",23.0,7.0,32,Center,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,HISTADD_red_krebs,1957.0,1963.0,N,Y,Y,1957.0,1,3,N
1630249,Vit Krejci,Vit,Krejci,1,1630249.0,Vit Krejci,"Krejci, Vit",V. Krejci,vit-krejci,2000-06-19,Zaragoza,Czech Republic,Zaragoza/Czech Republic,"6,8",19.5,2.0,27,Guard,Active,1610612737.0,Hawks,ATL,hawks,Atlanta,vit_krejci,2021.0,2023.0,Y,Y,Y,2020.0,2,37,N
77312,Wayne Kreklow,Wayne,Kreklow,0,77312.0,Wayne Kreklow,"Kreklow, Wayne",W. Kreklow,wayne-kreklow,1957-01-04,Drake,USA,Drake/USA,"6,4",17.5,1.0,20,Guard,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,HISTADD_wayne_kreklow,1980.0,1980.0,N,Y,Y,1979.0,3,53,N
77313,Tom Kron,Tom,Kron,0,77313.0,Tom Kron,"Kron, Tom",T. Kron,tom-kron,1943-02-28,Kentucky,USA,Kentucky/USA,"6,5",20.0,3.0,11,Guard,Inactive,1610612760.0,SuperSonics,SEA,thunder,Seattle,HISTADD_tommy_kron,1966.0,1968.0,N,Y,Y,1966.0,3,24,N
77314,Tom Kropp,Tom,Kropp,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,Nenad Krstic,Nenad,Krstic,0,2420.0,Nenad Krstic,"Krstic, Nenad",N. Krstic,nenad-krstic,1983-07-25,Partizan,Serbia,Partizan/Serbia,"7,0",24.0,8.0,4,Center,Inactive,1610612751.0,Nets,NJN,nets,New Jersey,nenad_krstic,2004.0,2010.0,N,Y,Y,2002.0,1,24,N
1474,Larry Krystkowiak,Larry,Krystkowiak,0,1474.0,Larry Krystkowiak,"Krystkowiak, Larry",L. Krystkowiak,larry-krystkowiak,1964-09-23,Montana,USA,Montana/USA,"6,9",22.0,9.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,larry_krystkowiak,1986.0,1996.0,N,Y,Y,1986.0,2,28,N
77316,Steve Kuberski,Steve,Kuberski,0,77316.0,Steve Kuberski,"Kuberski, Steve",S. Kuberski,steve-kuberski,1947-11-06,Bradley,USA,Bradley/USA,"6,8",21.5,9.0,33,Forward,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,HISTADD_steve_kuberski,1969.0,1977.0,N,Y,Y,1969.0,4,52,N
77317,Leo Kubiak,Leo,Kubiak,0,77317.0,Leo Kubiak,"Kubiak, Leo",L. Kubiak,leo-kubiak,1926-12-25,Bowling Green,USA,Bowling Green/USA,"5,11",16.0,1.0,Desconocido,Guard,Inactive,1610610037.0,Hawks,WAT,hawks,Waterloo,HISTADD_leo_kubiak,1949.0,1949.0,N,Y,Y,1948.0,Desconocido,Desconocido,N
77318,Bruce Kuczenski,Bruce,Kuczenski,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77319,Frank Kudelka,Frank,Kudelka,0,77319.0,Frank Kudelka,"Kudelka, Frank",F. Kudelka,frank-kudelka,1925-06-25,St. Mary's (CA),USA,St. Mary's (CA)/USA,"6,2",19.3,4.0,14,Guard,Inactive,1610610024.0,Bullets,BAL,bullets,Baltimore,HISTADD_apples_kudelka,1949.0,1952.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
77320,John Kuester,John,Kuester,0,77320.0,John Kuester,"Kuester, John",J. Kuester,john-kuester,1955-02-06,North Carolina,USA,North Carolina/USA,"6,2",18.0,3.0,5,Guard,Inactive,1610612758.0,Kings,KCK,kings,Kansas City,HISTADD_dupp_john_kuester,1977.0,1979.0,N,Y,Y,1977.0,3,53,N
77322,Ray Kuka,Ray,Kuka,0,77322.0,Ray Kuka,"Kuka, Ray",R. Kuka,ray-kuka,1922-02-17,Notre Dame,USA,Notre Dame/USA,"6,3",20.0,2.0,12,Forward,Inactive,1610612752.0,Knicks,NYK,knicks,New York,HISTADD_ray_kuka,1947.0,1948.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
389,Toni Kukoc,Toni,Kukoc,0,389.0,Toni Kukoc,"Kukoc, Toni",T. Kukoc,toni-kukoc,1968-09-18,Benetton Treviso,Croatia,Benetton Treviso/Croatia,"6,11",23.5,13.0,7,Forward,Inactive,1610612741.0,Bulls,CHI,bulls,Chicago,toni_kukoc,1993.0,2005.0,N,Y,Y,1990.0,2,29,N
1629083,Arnoldas Kulboka,Arnoldas,Kulboka,0,1629083.0,Arnoldas Kulboka,"Kulboka, Arnoldas",A. Kulboka,arnoldas-kulboka,1998-01-04,                                   ,Lithuania,Bilbao/Lithuania,"6,10",20.9,2.0,98,Forward,Inactive,1610612766.0,Hornets,CHA,hornets,Charlotte,arnoldas_kulboka,2021.0,2021.0,Y,Y,Y,2018.0,2,55,N
1630228,Jonathan Kuminga,Jonathan,Kuminga,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77323,Kevin Kunnert,Kevin,Kunnert,0,77323.0,Kevin Kunnert,"Kunnert, Kevin",K. Kunnert,kevin-kunnert,1951-11-11,Iowa,USA,Iowa/USA,"7,0",23.0,9.0,44,Center,Inactive,1610612745.0,Rockets,HOU,rockets,Houston,HISTADD_kevin_kunnert,1973.0,1981.0,N,Y,Y,1973.0,1,12,N
77324,Mitch Kupchak,Mitch,Kupchak,0,77324.0,Mitch Kupchak,"Kupchak, Mitch",M. Kupchak,mitch-kupchak,1954-05-24,North Carolina,USA,North Carolina/USA,"6,9",23.0,9.0,25,Forward,Inactive,1610612764.0,Bullets,WAS,wizards,Washington,HISTADD_mitch_kupchak,1976.0,1985.0,N,Y,Y,1976.0,1,13,N
77325,Charles Kupec,Charles,Kupec,0,77325.0,Charles Kupec,"Kupec, Charles",C. Kupec,charles-kupec,1953-01-16,Michigan,USA,Michigan/USA,"6,6",22.0,3.0,25,Center,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,HISTADD_cj_kupec,1975.0,1977.0,N,Y,Y,1975.0,4,56,N
1629066,Rodions Kurucs,Rodions,Kurucs,0,1629066.0,Rodions Kurucs,"Kurucs, Rodions",R. Kurucs,rodions-kurucs,1998-02-05,FC Barcelona,Latvia,FC Barcelona/Latvia,"6,9",22.8,3.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,rodions_kurucs,2018.0,2020.0,Y,Y,Y,2018.0,2,40,N
201633,Rob Kurz,Rob,Kurz,0,201633.0,Rob Kurz,"Kurz, Rob",R. Kurz,rob-kurz,1985-03-05,Notre Dame,USA,Notre Dame/USA,"6,9",23.2,2.0,31,Forward,Inactive,1610612744.0,Warriors,GSW,warriors,Golden State,rob_kurz,2008.0,2009.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
2825,Ibrahim Kutluay,Ibrahim,Kutluay,0,2825.0,Ibrahim Kutluay,"Kutluay, Ibrahim",I. Kutluay,ibrahim-kutluay,1974-01-07,Ulkerspor,Turkey,Ulkerspor/Turkey,"6,6",20.0,1.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,ibrahim_kutluay,2004.0,2004.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
1628398,Kyle Kuzma,Kyle,Kuzma,1,1628398.0,Kyle Kuzma,"Kuzma, Kyle",K. Kuzma,kyle-kuzma,1995-07-24,Utah,USA,Utah/USA,"6,9",22.1,6.0,33,Forward,Active,1610612764.0,Wizards,WAS,wizards,Washington,kyle_kuzma,2017.0,2023.0,N,Y,Y,2017.0,1,27,N
203136,Ognjen Kuzmic,Ognjen,Kuzmic,0,203136.0,Ognjen Kuzmic,"Kuzmic, Ognjen",O. Kuzmic,ognjen-kuzmic,1990-05-16,Malaga,Serbia,Malaga/Serbia,"7,0",26.0,2.0,1,Center,Inactive,1610612744.0,Warriors,GSW,warriors,Golden State,ognjen_kuzmic,2013.0,2014.0,Y,Y,Y,2012.0,2,52,N
1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,0,1627851.0,Mindaugas Kuzminskas,"Kuzminskas, Mindaugas",M. Kuzminskas,mindaugas-kuzminskas,1989-10-19,Malaga,Lithuania,Malaga/Lithuania,"6,9",21.5,2.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,mindaugas_kuzminskas,2016.0,2017.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
77327,Fred LaCour,Fred,LaCour,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,Raef LaFrentz,Raef,LaFrentz,0,1711.0,Raef LaFrentz,"LaFrentz, Raef",R. LaFrentz,raef-lafrentz,1976-05-29,Kansas,USA,Kansas/USA,"6,11",24.0,11.0,9,Center-Forward,Inactive,1610612743.0,Nuggets,DEN,nuggets,Denver,raef_lafrentz,1998.0,2008.0,N,Y,Y,1998.0,1,3,N
77328,Tom LaGarde,Tom,LaGarde,0,77328.0,Tom LaGarde,"LaGarde, Tom",T. LaGarde,tom-lagarde,1955-02-10,North Carolina,USA,North Carolina/USA,"6,10",22.0,6.0,34,Center,Inactive,1610612742.0,Mavericks,DAL,mavericks,Dallas,HISTADD_tom_lagarde,1977.0,1984.0,N,Y,Y,1977.0,1,9,N
1631222,Jake LaRavia,Jake,LaRavia,1,1631222.0,Jake LaRavia,"LaRavia, Jake",J. LaRavia,jake-laravia,2001-11-03,Wake Forest,USA,Wake Forest/USA,"6,7",23.5,1.0,3,Forward,Active,1610612763.0,Grizzlies,MEM,grizzlies,Memphis,jake_laravia,2022.0,2023.0,Y,Y,Y,2022.0,1,19,N
1601,Rusty LaRue,Rusty,LaRue,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77340,Rudy LaRusso,Rudy,LaRusso,0,77340.0,Rudy LaRusso,"LaRusso, Rudy",R. LaRusso,rudy-larusso,1937-11-11,Dartmouth,USA,Dartmouth/USA,"6,8",22.0,10.0,35,Forward,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,HISTADD_rudy_larusso,1959.0,1968.0,N,Y,Y,1959.0,2,10,N
203897,Zach LaVine,Zach,LaVine,1,203897.0,Zach LaVine,"LaVine, Zach",Z. LaVine,zach-lavine,1995-03-10,UCLA,USA,UCLA/USA,"6,5",20.0,9.0,8,Guard,Active,1610612741.0,Bulls,CHI,bulls,Chicago,zach_lavine,2014.0,2023.0,N,Y,Y,2014.0,1,13,N
1627746,Skal Labissiere,Skal,Labissiere,0,1627746.0,Skal Labissiere,"Labissiere, Skal",S. Labissiere,skal-labissiere,1996-03-18,Kentucky,Haiti,Kentucky/Haiti,"6,10",23.5,5.0,7,Forward-Center,Inactive,1610612758.0,Kings,SAC,kings,Sacramento,skal_labissiere,2016.0,2019.0,Y,Y,Y,2016.0,1,28,N
77326,Sam Lacey,Sam,Lacey,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Christian Laettner,Christian,Laettner,0,363.0,Christian Laettner,"Laettner, Christian",C. Laettner,christian-laettner,1969-08-17,Duke,USA,Duke/USA,"6,11",24.5,14.0,44,Forward-Center,Inactive,1610612750.0,Timberwolves,MIN,timberwolves,Minnesota,christian_laettner,1992.0,2004.0,N,Y,Y,1992.0,1,3,N
201802,Oliver Lafayette,Oliver,Lafayette,0,201802.0,Oliver Lafayette,"Lafayette, Oliver",O. Lafayette,oliver-lafayette,1984-05-06,Houston,USA,Houston/USA,"6,2",19.0,2.0,0,Guard,Inactive,1610612738.0,Celtics,BOS,celtics,Boston,oliver_lafayette,2009.0,2009.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
100263,Bill Laimbeer,Bill,Laimbeer,0,100263.0,Bill Laimbeer,"Laimbeer, Bill",B. Laimbeer,bill-laimbeer,1900-01-01,Desconocido,USA,Notre Dame/USA,"6,11",24.5,14.0,40,Center,Inactive,1610612765.0,Pistons,DET,pistons,Detroit,bill_laimbeer,1980.0,1993.0,N,Y,Y,1979.0,3,65,N
77329,Pete Lalich,Pete,Lalich,0,77329.0,Pete Lalich,"Lalich, Pete",P. Lalich,pete-lalich,1920-06-23,Ohio,USA,Ohio/USA,"6,2",19.0,1.0,Desconocido,Forward,Inactive,1610610026.0,Rebels,CLR,rebels,Cleveland,HISTADD_pete_lalich,1946.0,1946.0,N,Y,Y,1988.0,Undrafted,Undrafted,N
77330,Bo Lamar,Bo,Lamar,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630237,Anthony Lamb,Anthony,Lamb,1,1630237.0,Anthony Lamb,"Lamb, Anthony",A. Lamb,anthony-lamb,1998-01-20,Vermont,USA,Vermont/USA,"6,6",22.7,3.0,40,Forward,Active,1610612744.0,Warriors,GSW,warriors,Golden State,anthony_lamb,2020.0,2023.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
203117,Doron Lamb,Doron,Lamb,0,203117.0,Doron Lamb,"Lamb, Doron",D. Lamb,doron-lamb,1991-11-06,Kentucky,USA,Kentucky/USA,"6,4",20.0,2.0,1,Guard,Inactive,1610612753.0,Magic,ORL,magic,Orlando,doron_lamb,2012.0,2013.0,Y,Y,Y,2012.0,2,42,N
203087,Jeremy Lamb,Jeremy,Lamb,0,203087.0,Jeremy Lamb,"Lamb, Jeremy",J. Lamb,jeremy-lamb,1992-05-30,Connecticut,USA,Connecticut/USA,"6,5",18.0,11.0,26,Guard-Forward,Inactive,1610612758.0,Kings,SAC,kings,Sacramento,jeremy_lamb,2012.0,2021.0,Y,Y,Y,2012.0,1,12,N
77331,John Lambert,John,Lambert,0,77331.0,John Lambert,"Lambert, John",J. Lambert,john-lambert,1953-01-14,Southern California,USA,Southern California/USA,"6,10",22.5,7.0,24,Center,Inactive,1610612739.0,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_john_lambert,1975.0,1981.0,N,Y,Y,1975.0,1,15,N
77332,Jeff Lamp,Jeff,Lamp,0,77332.0,Jeff Lamp,"Lamp, Jeff",J. Lamp,jeff-lamp,1959-03-09,Virginia,USA,Virginia/USA,"6,6",19.5,6.0,3,Guard,Inactive,1610612757.0,Trail Blazers,POR,blazers,Portland,HISTADD_jeff_lamp,1981.0,1988.0,N,Y,Y,1981.0,1,15,N
2573,Maciej Lampe,Maciej,Lampe,0,2573.0,Maciej Lampe,"Lampe, Maciej",M. Lampe,maciej-lampe,1985-02-05,Real Madrid,Poland,Real Madrid/Poland,"6,11",27.5,3.0,15,Forward,Inactive,1610612756.0,Suns,PHX,suns,Phoenix,maciej_lampe,2003.0,2005.0,N,Y,Y,2003.0,2,30,N
77333,Jim Lampley,Jim,Lampley,0,77333.0,Jim Lampley,"Lampley, Jim",J. Lampley,jim-lampley,1960-07-02,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,"6,10",23.0,1.0,11,Forward,Inactive,1610612755.0,76ers,PHI,sixers,Philadelphia,HISTADD_jimmy_lampley,1986.0,1986.0,N,Y,Y,1983.0,5,102,N
2253,Sean Lampley,Sean,Lampley,0,2253.0,Sean Lampley,"Lampley, Sean",S. Lampley,sean-lampley,1979-09-03,California,USA,California/USA,"6,6",21.3,2.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,sean_lampley,2002.0,2003.0,N,Y,Y,2001.0,2,44,N
1629111,Jock Landale,Jock,Landale,1,1629111.0,Jock Landale,"Landale, Jock",J. Landale,jock-landale,1995-10-25,St. Mary's,Australia,St. Mary's/Australia,"6,11",25.5,2.0,11,Center,Active,1610612756.0,Suns,PHX,suns,Phoenix,jock_landale,2021.0,2023.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
201171,Carl Landry,Carl,Landry,0,201171.0,Carl Landry,"Landry, Carl",C. Landry,carl-landry,1983-09-19,Purdue,USA,Purdue/USA,"6,9",24.8,10.0,7,Forward,Inactive,1610612758.0,Kings,SAC,kings,Sacramento,carl_landry,2007.0,2015.0,N,Y,Y,2007.0,2,31,N
202068,Marcus Landry,Marcus,Landry,0,202068.0,Marcus Landry,"Landry, Marcus",M. Landry,marcus-landry,1985-11-01,Wisconsin,USA,Wisconsin/USA,"6,7",23.0,2.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,marcus_landry,2009.0,2009.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
77334,Mark Landsberger,Mark,Landsberger,0,77334.0,Mark Landsberger,"Landsberger, Mark",M. Landsberger,mark-landsberger,1955-05-21,Arizona State,USA,Arizona State/USA,"6,8",21.5,7.0,54,Forward,Inactive,1610612747.0,Lakers,LAL,lakers,Los Angeles,HISTADD_mark_landsberger,1977.0,1983.0,N,Y,Y,1977.0,2,35,N
77335,Jerome Lane,Jerome,Lane,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Andrew Lang,Andrew,Lang,0,457.0,Andrew Lang,"Lang, Andrew",A. Lang,andrew-lang,1966-06-28,Arkansas,USA,Arkansas/USA,"6,11",27.5,12.0,28,Center,Inactive,1610612756.0,Suns,PHX,suns,Phoenix,andrew_lang,1988.0,1999.0,N,Y,Y,1988.0,2,28,N
226,Antonio Lang,Antonio,Lang,0,226.0,Antonio Lang,"Lang, Antonio",A. Lang,antonio-lang,1972-05-15,Duke,USA,Duke/USA,"6,8",20.5,6.0,Desconocido,Forward,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,antonio_lang,1994.0,1999.0,N,Y,Y,1994.0,2,29,N
2591,James Lang,James,Lang,0,2591.0,James Lang,"Lang, James",J. Lang,james-lang,1983-10-17,Central Park Christian HS (AL),USA,Central Park Christian HS (AL)/USA,"6,10",30.5,1.0,Desconocido,Center,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,james_lang,2006.0,2006.0,Y,Y,Y,2003.0,2,48,N
1892,Trajan Langdon,Trajan,Langdon,0,1892.0,Trajan Langdon,"Langdon, Trajan",T. Langdon,trajan-langdon,1976-05-13,Duke,USA,Duke/USA,,21.0,4.0,Desconocido,Desconocido,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,trajan_langdon,1999.0,2008.0,N,Y,Y,1999.0,1,11,N
101247,Keith Langford,Keith,Langford,0,101247.0,Keith Langford,"Langford, Keith",K. Langford,keith-langford,1983-09-15,Kansas,USA,Kansas/USA,"6,4",21.5,1.0,Desconocido,Guard,Inactive,0.0,Desconocido,Desconocido,Desconocido,Desconocido,keith_langford,2007.0,2007.0,Y,Y,Y,1988.0,Undrafted,Undrafted,N
