full_name,first_name,last_name,is_active,person_id,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_city,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
Jaren Jackson Jr.,Jaren,Jackson Jr.,1,1628991,1999-09-15,Michigan State,USA,Michigan State/USA,"6,10",24.2,5,13,Forward-Center,Active,1610612763,Grizzlies,MEM,Memphis,2018,2023,N,Y,Y,2018,1,4,N
Winfred Jacobs,Winfred,Jacobs,0,77112,1922-12-02,Denver,USA,Denver/USA,"6,3",17.5,1,Desconocido,Forward,Inactive,1610610034,Bombers,BOM,St. Louis,1946,1946,N,Y,Y,1988,Undrafted,Undrafted,N
Casey Jacobsen,Casey,Jacobsen,0,2418,1981-03-19,Stanford,USA,Stanford/USA,"6,6",21.5,5,23,Guard,Inactive,1610612756,Suns,PHX,Phoenix,2002,2007,N,Y,Y,2002,1,22,N
Sam Jacobson,Sam,Jacobson,0,1734,1975-07-22,Minnesota,USA,Minnesota/USA,Desconocido,21.0,3,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,1998,2000,N,Y,Y,1998,1,26,N
Dave Jamerson,Dave,Jamerson,0,77114,1967-08-13,Ohio,USA,Ohio/USA,"6,5",19.0,3,24,Guard,Inactive,1610612745,Rockets,HOU,Houston,1990,1993,N,Y,Y,1990,1,15,N
Bernard James,Bernard,James,0,203108,1985-02-07,Florida State,USA,Florida State/USA,"6,10",23.5,3,55,Center,Inactive,1610612742,Mavericks,DAL,Dallas,2012,2014,Y,Y,Y,2012,2,33,N
Damion James,Damion,James,0,202345,1987-10-07,Texas-Austin,USA,Texas-Austin/USA,"6,7",22.5,4,7,Forward,Inactive,1610612751,Nets,BKN,Brooklyn,2010,2013,Y,Y,Y,2010,1,24,N
Gene James,Gene,James,0,77116,1925-02-15,Marshall,USA,Marshall/USA,"6,4",18.0,3,Desconocido,Forward,Inactive,1610610024,Bullets,BAL,Baltimore,1948,1950,N,Y,Y,1988,Undrafted,Undrafted,N
Henry James,Henry,James,0,1080,1965-07-29,St. Mary's (TX),USA,St. Mary's (TX)/USA,"6,8",22.0,7,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,1990,1997,N,Y,Y,1988,Undrafted,Undrafted,N
Justin James,Justin,James,0,1629713,1997-01-24,Wyoming,USA,Wyoming/USA,"6,7",19.0,3,10,Guard-Forward,Inactive,1610612758,Kings,SAC,Sacramento,2019,2020,Y,Y,Y,2019,2,40,N
LeBron James,LeBron,James,1,2544,1984-12-30,St. Vincent-St. Mary HS (OH),USA,St. Vincent-St. Mary HS (OH)/USA,"6,9",25.0,20,6,Forward,Active,1610612747,Lakers,LAL,Los Angeles,2003,2023,N,Y,Y,2003,1,1,Y
Mike James,Mike,James,0,2229,1975-06-23,Duquesne,USA,Duquesne/USA,"6,2",18.8,12,8,Guard,Inactive,1610612748,Heat,MIA,Miami,2001,2013,Y,Y,Y,1988,Undrafted,Undrafted,N
Mike James,Mike,James,0,1628455,1990-08-18,Lamar,USA,Lamar/USA,"6,1",17.5,3,55,Guard,Inactive,1610612756,Suns,PHX,Phoenix,2017,2020,Y,Y,Y,1988,Undrafted,Undrafted,N
Mike James,Mike,James,0,2229,1975-06-23,Duquesne,USA,Duquesne/USA,"6,2",18.8,12,8,Guard,Inactive,1610612748,Heat,MIA,Miami,2001,2013,Y,Y,Y,1988,Undrafted,Undrafted,N
Mike James,Mike,James,0,1628455,1990-08-18,Lamar,USA,Lamar/USA,"6,1",17.5,3,55,Guard,Inactive,1610612756,Suns,PHX,Phoenix,2017,2020,Y,Y,Y,1988,Undrafted,Undrafted,N
Tim James,Tim,James,0,1906,1976-12-25,Miami,USA,Miami/USA,"6,7",21.4,4,25,Forward,Inactive,1610612766,Hornets,CHH,Charlotte,1999,2002,N,Y,Y,1999,1,25,N
Harold Jamison,Harold,Jamison,0,1942,1976-11-20,Clemson,USA,Clemson/USA,"6,9",26.9,3,40,Forward,Inactive,1610612746,Clippers,LAC,Los Angeles,1999,2002,N,Y,Y,1988,Undrafted,Undrafted,N
Howie Janotta,Howie,Janotta,0,77122,1924-10-19,Seton Hall,USA,Seton Hall/USA,"6,3",18.5,1,Desconocido,Forward,Inactive,1610610024,Bullets,BAL,Baltimore,1949,1949,N,Y,Y,1988,Undrafted,Undrafted,N
Marko Jaric,Marko,Jaric,0,2060,1978-12-10,Virtus Bologna,Serbia,Virtus Bologna/Serbia,"6,7",22.4,8,55,Guard,Inactive,1610612750,Timberwolves,MIN,Minnesota,2002,2008,N,Y,Y,2000,2,30,N
Tony Jaros,Tony,Jaros,0,77123,1920-02-22,Minnesota,USA,Minnesota/USA,"6,3",18.5,4,13,Forward,Inactive,1610612747,Lakers,MNL,Minneapolis,1946,1950,N,Y,Y,1988,Undrafted,Undrafted,N
DeJon Jarreau,DeJon,Jarreau,0,1630610,1998-01-23,Houston,USA,Houston/USA,"6,5",18.5,1,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2021,2021,Y,Y,Y,1988,Undrafted,Undrafted,N
Sarunas Jasikevicius,Sarunas,Jasikevicius,0,101180,1976-03-05,Maryland,Lithuania,Maryland/Lithuania,Desconocido,21.0,2,Desconocido,Desconocido,Inactive,0,Desconocido,Desconocido,Desconocido,2005,2007,N,Y,Y,1988,Undrafted,Undrafted,N
Nathan Jawai,Nathan,Jawai,0,201605,1986-10-10,Midland (Texas),Australia,Midland (Texas)/Australia,"6,10",28.0,3,15,Forward,Inactive,1610612750,Timberwolves,MIN,Minnesota,2008,2009,Y,Y,Y,2008,2,41,N
Buddy Jeannette,Buddy,Jeannette,0,77125,1917-09-15,Washington & Jefferson,USA,Washington & Jefferson/USA,"5,11",17.5,3,Desconocido,Guard,Inactive,1610610024,Bullets,BAL,Baltimore,1947,1949,N,Y,Y,1988,Undrafted,Undrafted,N
Abdul Jeelani,Abdul,Jeelani,0,77126,1954-02-10,Wisconsin-Parkside,USA,Wisconsin-Parkside/USA,"6,8",21.0,2,11,Forward,Inactive,1610612757,Trail Blazers,POR,Portland,1979,1980,N,Y,Y,1988,Undrafted,Undrafted,N
Chris Jefferies,Chris,Jefferies,0,2423,1980-02-13,Fresno State,USA,Fresno State/USA,"6,8",23.0,3,6,Forward,Inactive,1610612761,Raptors,TOR,Toronto,2002,2003,N,Y,Y,2002,1,27,N
Othyus Jeffers,Othyus,Jeffers,0,201785,1985-08-05,Robert Morris-Chicago,USA,Robert Morris-Chicago/USA,"6,5",21.0,3,0,Guard-Forward,Inactive,1610612764,Wizards,WAS,Washington,2009,2013,Y,Y,Y,1988,Undrafted,Undrafted,N
Al Jefferson,Al,Jefferson,0,2744,1985-01-04,Prentiss HS (MS),USA,Prentiss HS (MS)/USA,"6,10",28.0,14,25,Center,Inactive,1610612762,Jazz,UTA,Utah,2004,2017,N,Y,Y,2004,1,15,N
Cory Jefferson,Cory,Jefferson,0,203928,1990-12-26,Baylor,USA,Baylor/USA,"6,9",21.8,3,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2014,2015,Y,Y,Y,2014,2,60,N
DaQuan Jeffries,DaQuan,Jeffries,1,1629610,1997-08-30,Tulsa,USA,Tulsa/USA,"6,5",22.2,4,8,Guard-Forward,Active,1610612752,Knicks,NYK,New York,2019,2023,Y,Y,Y,1988,Undrafted,Undrafted,N
Drake Jeffries,Drake,Jeffries,1,1631300,1999-01-22,Wyoming,USA,Wyoming/USA,Desconocido,21.0,0,Desconocido,Desconocido,Inactive,0,Desconocido,Desconocido,Desconocido,1992,1998,Y,N,N,1988,Undrafted,Undrafted,N
Jared Jeffries,Jared,Jeffries,0,2407,1981-11-25,Indiana,USA,Indiana/USA,"6,11",24.0,12,1,Forward,Inactive,1610612752,Knicks,NYK,New York,2002,2012,N,Y,Y,2002,1,11,N
Charles Jenkins,Charles,Jenkins,0,202724,1989-02-28,Hofstra,USA,Hofstra/USA,"6,3",21.5,3,31,Guard,Inactive,1610612744,Warriors,GSW,Golden State,2011,2012,N,Y,Y,2011,2,44,N
Horace Jenkins,Horace,Jenkins,0,2798,1974-10-14,William Paterson,USA,William Paterson/USA,"6,1",18.0,2,5,Guard,Inactive,1610612765,Pistons,DET,Detroit,2004,2004,N,Y,Y,1988,Undrafted,Undrafted,N
John Jenkins,John,Jenkins,0,203098,1991-03-06,Vanderbilt,USA,Vanderbilt/USA,"6,4",21.5,7,30,Guard,Inactive,1610612737,Hawks,ATL,Atlanta,2012,2018,Y,Y,Y,2012,1,23,N
Keith Jennings,Keith,Jennings,0,24,1968-11-02,East Tennessee State,USA,East Tennessee State/USA,"5,7",16.0,3,2,Guard,Inactive,1610612744,Warriors,GOS,Golden State,1992,1994,N,Y,Y,1988,Undrafted,Undrafted,N
Chris Jent,Chris,Jent,0,1137,1970-01-11,Ohio State,USA,Ohio State/USA,"6,7",22.0,2,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,1993,1996,N,Y,Y,1988,Undrafted,Undrafted,N
Les Jepsen,Les,Jepsen,0,77129,1967-06-24,Iowa,USA,Iowa/USA,"7,0",23.7,2,51,Guard,Inactive,1610612758,Kings,SAC,Sacramento,1990,1991,N,Y,Y,1990,2,28,N
Ty Jerome,Ty,Jerome,1,1629660,1997-07-08,Virginia,USA,Virginia/USA,"6,5",19.5,4,10,Guard-Forward,Active,1610612744,Warriors,GSW,Golden State,2019,2023,Y,Y,Y,2019,1,24,N
Curtis Jerrells,Curtis,Jerrells,0,201998,1987-02-05,Baylor,USA,Baylor/USA,"6,1",19.5,1,5,Guard,Inactive,1610612759,Spurs,SAS,San Antonio,2009,2009,Y,N,Y,1988,Undrafted,Undrafted,N
Pooh Jeter,Pooh,Jeter,0,200817,1983-12-02,Portland,USA,Portland/USA,"5,11",17.5,2,5,Guard,Inactive,1610612758,Kings,SAC,Sacramento,2010,2010,Y,Y,Y,1988,Undrafted,Undrafted,N
Britton Johnsen,Britton,Johnsen,0,2639,1979-07-08,Utah,USA,Utah/USA,"6,10",21.0,2,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2003,2004,Y,Y,Y,1988,Undrafted,Undrafted,N
Amir Johnson,Amir,Johnson,0,101161,1987-05-01,No College,USA,No College/USA,"6,9",24.0,15,5,Center-Forward,Inactive,1610612761,Raptors,TOR,Toronto,2005,2018,Y,Y,Y,2005,2,56,N
Andy Johnson,Andy,Johnson,0,77131,1931-04-21,Portland,USA,Portland/USA,"6,5",21.5,4,12,Forward,Inactive,1610612744,Warriors,PHW,Philadelphia,1958,1961,N,Y,Y,1988,Undrafted,Undrafted,N
Anthony Johnson,Anthony,Johnson,0,1533,1974-10-02,College of Charleston,USA,College of Charleston/USA,"6,3",19.5,14,8,Guard,Inactive,1610612754,Pacers,IND,Indiana,1997,2009,N,Y,Y,1997,2,39,N
Armon Johnson,Armon,Johnson,0,202356,1989-02-23,Nevada-Reno,USA,Nevada-Reno/USA,"6,3",19.5,3,7,Guard,Inactive,1610612757,Trail Blazers,POR,Portland,2010,2011,Y,Y,Y,2010,2,34,N
Arnie Johnson,Arnie,Johnson,0,77132,1920-05-17,Bemidji State,USA,Bemidji State/USA,"6,5",23.6,5,12,Forward,Inactive,1610612758,Royals,ROC,Rochester,1948,1952,N,Y,Y,1988,Undrafted,Undrafted,N
Avery Johnson,Avery,Johnson,0,422,1965-03-25,Southern,USA,Southern/USA,"5,11",18.5,17,6,Guard,Inactive,1610612759,Spurs,SAS,San Antonio,1988,2003,N,Y,Y,1988,Undrafted,Undrafted,N
Brice Johnson,Brice,Johnson,0,1627744,1994-06-27,North Carolina,USA,North Carolina/USA,"6,10",23.0,2,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2016,2017,Y,Y,Y,2016,1,25,N
Buck Johnson,Buck,Johnson,0,77130,1964-01-03,Alabama,USA,Alabama/USA,"6,7",19.0,7,2,Forward,Inactive,1610612745,Rockets,HOU,Houston,1986,1992,N,Y,Y,1986,1,20,N
Cameron Johnson,Cameron,Johnson,1,1629661,1996-03-03,North Carolina,USA,North Carolina/USA,"6,8",21.0,4,2,Forward,Active,1610612751,Nets,BKN,Brooklyn,2019,2023,N,Y,Y,2019,1,11,N
Carldell Johnson,Carldell,Johnson,0,201291,1983-01-28,Alabama-Birmingham,USA,Alabama-Birmingham/USA,"5,10",18.0,2,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2011,2011,Y,Y,Y,1988,Undrafted,Undrafted,N
Charlie Johnson,Charlie,Johnson,0,77133,1949-03-31,California,USA,California/USA,"6,0",17.0,7,15,Guard,Inactive,1610612744,Warriors,GOS,Golden State,1972,1978,N,Y,Y,1971,6,93,N
Chris Johnson,Chris,Johnson,0,202419,1985-07-17,Louisiana State,USA,Louisiana State/USA,"6,11",21.0,4,20,Forward,Inactive,1610612750,Timberwolves,MIN,Minnesota,2010,2012,Y,Y,Y,1988,Undrafted,Undrafted,N
Chris Johnson,Chris,Johnson,0,203187,1990-04-29,Dayton,USA,Dayton/USA,"6,6",20.6,5,23,Forward,Inactive,1610612762,Jazz,UTA,Utah,2012,2015,Y,Y,Y,1988,Undrafted,Undrafted,N
Chris Johnson,Chris,Johnson,0,202419,1985-07-17,Louisiana State,USA,Louisiana State/USA,"6,11",21.0,4,20,Forward,Inactive,1610612750,Timberwolves,MIN,Minnesota,2010,2012,Y,Y,Y,1988,Undrafted,Undrafted,N
Chris Johnson,Chris,Johnson,0,203187,1990-04-29,Dayton,USA,Dayton/USA,"6,6",20.6,5,23,Forward,Inactive,1610612762,Jazz,UTA,Utah,2012,2015,Y,Y,Y,1988,Undrafted,Undrafted,N
Clay Johnson,Clay,Johnson,0,77135,1956-07-18,Missouri,USA,Missouri/USA,"6,4",17.5,3,34,Guard,Inactive,1610612747,Lakers,LAL,Los Angeles,1981,1983,N,Y,Y,1978,5,110,N
Clemon Johnson,Clemon,Johnson,0,77136,1956-09-12,Florida A&M,USA,Florida A&M/USA,"6,10",24.0,10,45,Center,Inactive,1610612754,Pacers,IND,Indiana,1978,1987,N,Y,Y,1978,2,44,N
Dakari Johnson,Dakari,Johnson,0,1626177,1995-09-22,Kentucky,USA,Kentucky/USA,"7,0",25.5,1,44,Center,Inactive,1610612760,Thunder,OKC,Oklahoma City,2017,2017,Y,Y,Y,2015,2,48,N
Darryl Johnson,Darryl,Johnson,0,683,1965-10-26,Michigan State,USA,Michigan State/USA,"6,1",17.0,1,30,Guard,Inactive,1610612739,Cavaliers,CLE,Cleveland,1995,1995,N,Y,Y,1987,3,58,N
David Johnson,David,Johnson,0,77139,1921-12-06,Huntington,USA,Huntington/USA,"5,11",17.0,4,5,Guard,Inactive,1610612765,Pistons,FTW,Ft. Wayne Zollner,1949,1952,N,Y,Y,1988,Undrafted,Undrafted,N
David Johnson,David,Johnson,0,77139,1921-12-06,Huntington,USA,Huntington/USA,"5,11",17.0,4,5,Guard,Inactive,1610612765,Pistons,FTW,Ft. Wayne Zollner,1949,1952,N,Y,Y,1988,Undrafted,Undrafted,N
DeMarco Johnson,DeMarco,Johnson,0,1746,1975-10-06,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA,"6,9",24.5,1,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,1999,1999,N,Y,Y,1998,2,38,N
Dennis Johnson,Dennis,Johnson,0,77141,1954-09-18,Pepperdine,USA,Pepperdine/USA,"6,4",18.5,14,3,Guard,Inactive,1610612738,Celtics,BOS,Boston,1976,1989,N,Y,Y,1976,2,29,N
DerMarr Johnson,DerMarr,Johnson,0,2035,1980-05-05,Cincinnati,USA,Cincinnati/USA,"6,9",21.0,8,1,Forward-Guard,Inactive,1610612743,Nuggets,DEN,Denver,2000,2007,Y,Y,Y,2000,1,6,N
Eddie Johnson,Eddie,Johnson,0,698,1959-05-01,Illinois,USA,Illinois/USA,Desconocido,21.0,17,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,1981,1998,N,Y,Y,1981,2,29,N
Eddie Johnson,Eddie,Johnson,0,77144,1955-02-24,Auburn,USA,Auburn/USA,"6,2",18.0,10,15,Guard,Inactive,1610612737,Hawks,ATL,Atlanta,1977,1986,N,Y,Y,1977,3,49,N
Eddie Johnson,Eddie,Johnson,0,698,1959-05-01,Illinois,USA,Illinois/USA,Desconocido,21.0,17,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,1981,1998,N,Y,Y,1981,2,29,N
Eddie Johnson,Eddie,Johnson,0,77144,1955-02-24,Auburn,USA,Auburn/USA,"6,2",18.0,10,15,Guard,Inactive,1610612737,Hawks,ATL,Atlanta,1977,1986,N,Y,Y,1977,3,49,N
Frank Johnson,Frank,Johnson,0,77146,1958-11-23,Wake Forest,USA,Wake Forest/USA,"6,3",18.5,10,3,Guard,Inactive,1610612764,Bullets,WAS,Washington,1981,1993,N,Y,Y,1981,1,11,N
George Johnson,George,Johnson,0,77147,1947-06-19,Stephen F. Austin,USA,Stephen F. Austin/USA,"6,11",24.5,3,6,Center,Inactive,1610612745,Rockets,HOU,Houston,1970,1973,N,Y,Y,1970,1,9,N
George Johnson,George,Johnson,0,77148,1956-12-08,St. John's (NY),USA,St. John's (NY)/USA,"6,7",21.0,8,Desconocido,Forward,Inactive,1610612754,Pacers,IND,Indiana,1978,1985,N,Y,Y,1978,1,12,N
George Johnson,George,Johnson,0,77149,1948-12-18,Dillard,USA,Dillard/USA,"6,11",20.5,13,Desconocido,Center,Inactive,1610612744,Warriors,GOS,Golden State,1972,1985,N,Y,Y,1970,5,79,N
George Johnson,George,Johnson,0,77147,1947-06-19,Stephen F. Austin,USA,Stephen F. Austin/USA,"6,11",24.5,3,6,Center,Inactive,1610612745,Rockets,HOU,Houston,1970,1973,N,Y,Y,1970,1,9,N
George Johnson,George,Johnson,0,77148,1956-12-08,St. John's (NY),USA,St. John's (NY)/USA,"6,7",21.0,8,Desconocido,Forward,Inactive,1610612754,Pacers,IND,Indiana,1978,1985,N,Y,Y,1978,1,12,N
George Johnson,George,Johnson,0,77149,1948-12-18,Dillard,USA,Dillard/USA,"6,11",20.5,13,Desconocido,Center,Inactive,1610612744,Warriors,GOS,Golden State,1972,1985,N,Y,Y,1970,5,79,N
George Johnson,George,Johnson,0,77147,1947-06-19,Stephen F. Austin,USA,Stephen F. Austin/USA,"6,11",24.5,3,6,Center,Inactive,1610612745,Rockets,HOU,Houston,1970,1973,N,Y,Y,1970,1,9,N
George Johnson,George,Johnson,0,77148,1956-12-08,St. John's (NY),USA,St. John's (NY)/USA,"6,7",21.0,8,Desconocido,Forward,Inactive,1610612754,Pacers,IND,Indiana,1978,1985,N,Y,Y,1978,1,12,N
George Johnson,George,Johnson,0,77149,1948-12-18,Dillard,USA,Dillard/USA,"6,11",20.5,13,Desconocido,Center,Inactive,1610612744,Warriors,GOS,Golden State,1972,1985,N,Y,Y,1970,5,79,N
Gus Johnson,Gus,Johnson,0,77150,1935-12-13,Idaho,USA,Idaho/USA,"6,6",23.0,10,25,Forward,Inactive,1610612764,Bullets,BLT,Baltimore,1963,1972,N,Y,Y,1963,2,10,N
Ivan Johnson,Ivan,Johnson,0,201274,1984-04-10,California State-San Bernardino,USA,California State-San Bernardino/USA,"6,8",25.5,3,44,Forward,Inactive,1610612737,Hawks,ATL,Atlanta,2011,2012,Y,Y,Y,1988,Undrafted,Undrafted,N
JaJuan Johnson,JaJuan,Johnson,0,202707,1989-02-08,Purdue,USA,Purdue/USA,"6,10",22.1,2,12,Forward,Inactive,1610612738,Celtics,BOS,Boston,2011,2011,Y,Y,Y,2011,1,27,N
Jalen Johnson,Jalen,Johnson,1,1630552,2001-12-18,Duke,USA,Duke/USA,"6,8",21.9,2,1,Forward,Active,1610612737,Hawks,ATL,Atlanta,2021,2023,Y,Y,Y,2021,1,20,N
James Johnson,James,Johnson,1,201949,1987-02-20,Wake Forest,USA,Wake Forest/USA,"6,7",24.0,14,16,Forward,Active,1610612754,Pacers,IND,Indiana,2009,2023,Y,Y,Y,2009,1,16,N
Joe Johnson,Joe,Johnson,0,2207,1981-06-29,Arkansas,USA,Arkansas/USA,"6,7",24.0,18,Desconocido,Guard-Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2001,2021,N,Y,Y,2001,1,10,N
John Johnson,John,Johnson,0,77152,1947-10-18,Iowa,USA,Iowa/USA,"6,7",20.0,12,27,Forward,Inactive,1610612760,SuperSonics,SEA,Seattle,1970,1981,N,Y,Y,1970,1,7,N
Kannard Johnson,Kannard,Johnson,0,77153,1965-06-24,Western Kentucky,USA,Western Kentucky/USA,"6,9",22.0,1,33,Forward,Inactive,1610612739,Cavaliers,CLE,Cleveland,1987,1987,N,Y,Y,1987,2,41,N
Ken Johnson,Ken,Johnson,0,77154,1962-11-07,Michigan State,USA,Michigan State/USA,"6,8",24.0,1,00,Forward,Inactive,1610612757,Trail Blazers,POR,Portland,1985,1985,N,Y,Y,1985,2,28,N
Ken Johnson,Ken,Johnson,0,77154,1962-11-07,Michigan State,USA,Michigan State/USA,"6,8",24.0,1,00,Forward,Inactive,1610612757,Trail Blazers,POR,Portland,1985,1985,N,Y,Y,1985,2,28,N
Keon Johnson,Keon,Johnson,1,1630553,2002-03-10,Tennessee,USA,Tennessee/USA,"6,3",18.5,2,6,Guard,Active,1610612757,Trail Blazers,POR,Portland,2021,2023,Y,Y,Y,2021,1,21,N
Kevin Johnson,Kevin,Johnson,0,134,1966-03-04,California,USA,California/USA,"6,1",19.0,12,7,Guard,Inactive,1610612756,Suns,PHX,Phoenix,1987,1999,N,Y,Y,1987,1,7,N
Larry Johnson,Larry,Johnson,0,913,1969-03-14,UNLV,USA,UNLV/USA,"6,7",23.5,10,2,Forward,Inactive,1610612766,Hornets,CHH,Charlotte,1991,2000,N,Y,Y,1991,1,1,N
Larry Johnson,Larry,Johnson,0,77156,1954-11-28,Kentucky,USA,Kentucky/USA,"6,3",20.5,1,10,Guard,Inactive,1610612746,Braves,BUF,Buffalo,1977,1977,N,Y,Y,1977,2,24,N
Larry Johnson,Larry,Johnson,0,913,1969-03-14,UNLV,USA,UNLV/USA,"6,7",23.5,10,2,Forward,Inactive,1610612766,Hornets,CHH,Charlotte,1991,2000,N,Y,Y,1991,1,1,N
Larry Johnson,Larry,Johnson,0,77156,1954-11-28,Kentucky,USA,Kentucky/USA,"6,3",20.5,1,10,Guard,Inactive,1610612746,Braves,BUF,Buffalo,1977,1977,N,Y,Y,1977,2,24,N
Lee Johnson,Lee,Johnson,0,77158,1957-06-16,Texas A&M-Commerce,USA,Texas A&M-Commerce/USA,"6,11",20.5,1,Desconocido,Forward,Inactive,1610612745,Rockets,HOU,Houston,1980,1980,N,Y,Y,1979,1,17,N
Linton Johnson,Linton,Johnson,0,2669,1980-06-13,Tulane,USA,Tulane/USA,"6,8",20.5,7,54,Forward,Inactive,1610612740,Hornets,NOK,New Orleans/Oklahoma City,2003,2008,N,Y,Y,1988,Undrafted,Undrafted,N
Lynbert Johnson,Lynbert,Johnson,0,77159,1957-09-07,Wichita State,USA,Wichita State/USA,"6,5",19.5,1,21,Forward,Inactive,1610612744,Warriors,GOS,Golden State,1979,1979,N,Y,Y,1979,3,54,N
Magic Johnson,Magic,Johnson,0,77142,1959-08-14,Michigan State,USA,Michigan State/USA,"6,9",22.0,13,32,Forward-Guard,Inactive,1610612747,Lakers,LAL,Los Angeles,1979,1995,N,Y,Y,1979,1,1,Y
Marques Johnson,Marques,Johnson,0,77160,1956-02-08,UCLA,USA,UCLA/USA,"6,7",21.8,11,8,Forward,Inactive,1610612749,Bucks,MIL,Milwaukee,1977,1989,N,Y,Y,1977,1,3,N
Mickey Johnson,Mickey,Johnson,0,77168,1952-08-31,Aurora,USA,Aurora/USA,"6,10",19.0,12,43,Forward,Inactive,1610612741,Bulls,CHI,Chicago,1974,1985,N,Y,Y,1974,4,56,N
Neil Johnson,Neil,Johnson,0,77161,1943-04-17,Creighton,USA,Creighton/USA,"6,7",22.0,4,11,Forward,Inactive,1610612756,Suns,PHX,Phoenix,1966,1969,N,Y,Y,1966,2,15,N
Nick Johnson,Nick,Johnson,0,203910,1992-12-22,Arizona,USA,Arizona/USA,"6,3",20.2,2,3,Guard,Inactive,1610612745,Rockets,HOU,Houston,2014,2014,Y,Y,Y,2014,2,42,N
Omari Johnson,Omari,Johnson,0,204179,1989-05-26,Oregon State,Jamaica,Oregon State/Jamaica,"6,9",22.0,2,Desconocido,Forward,Inactive,0,Desconocido,Desconocido,Desconocido,2017,2017,Y,Y,Y,1988,Undrafted,Undrafted,N
Reggie Johnson,Reggie,Johnson,0,77163,1957-06-25,Tennessee,USA,Tennessee/USA,"6,9",20.5,4,33,Forward,Inactive,1610612759,Spurs,SAS,San Antonio,1980,1983,N,Y,Y,1980,1,15,N
Rich Johnson,Rich,Johnson,0,77164,1946-12-18,Grambling,USA,Grambling/USA,"6,7",21.0,3,26,Center,Inactive,1610612738,Celtics,BOS,Boston,1968,1970,N,Y,Y,1968,4,46,N
Ron Johnson,Ron,Johnson,0,77165,1938-07-20,Minnesota,USA,Minnesota/USA,"6,8",21.5,1,52,Forward,Inactive,1610612747,Lakers,LAL,Los Angeles,1960,1960,N,Y,Y,1960,2,12,N
Steffond Johnson,Steffond,Johnson,0,77166,1962-11-04,San Diego State,USA,San Diego State/USA,"6,8",24.0,1,31,Forward,Inactive,1610612746,Clippers,LAC,Los Angeles,1986,1986,N,Y,Y,1986,5,100,N
Steve Johnson,Steve,Johnson,0,77134,1957-11-03,Oregon State,USA,Oregon State/USA,"6,10",23.5,10,33,Center,Inactive,1610612758,Kings,KCK,Kansas City,1981,1990,N,Y,Y,1981,1,7,N
Trey Johnson,Trey,Johnson,0,201234,1984-08-30,Jackson State,USA,Jackson State/USA,"6,5",21.5,3,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2008,2011,Y,Y,Y,1988,Undrafted,Undrafted,N
Tyler Johnson,Tyler,Johnson,0,204020,1992-05-07,Fresno State,USA,Fresno State/USA,"6,3",18.6,8,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2014,2021,Y,Y,Y,1988,Undrafted,Undrafted,N
Vinnie Johnson,Vinnie,Johnson,0,77167,1956-09-01,Baylor,USA,Baylor/USA,"6,2",20.0,13,15,Guard,Inactive,1610612765,Pistons,DET,Detroit,1979,1991,N,Y,Y,1979,1,7,N
Wesley Johnson,Wesley,Johnson,0,202325,1987-07-11,Syracuse,USA,Syracuse/USA,"6,7",21.5,10,4,Forward-Guard,Inactive,1610612746,Clippers,LAC,LA,2010,2018,N,Y,Y,2010,1,4,N
Darius Johnson-Odom,Darius,Johnson-Odom,0,203130,1989-09-28,Marquette,USA,Marquette/USA,"6,2",21.5,3,Desconocido,Guard,Inactive,0,Desconocido,Desconocido,Desconocido,2012,2013,Y,Y,Y,2012,2,55,N
Nate Johnston,Nate,Johnston,0,77170,1966-12-18,Tampa,USA,Tampa/USA,"6,8",21.0,1,33,Center,Inactive,1610612757,Trail Blazers,POR,Portland,1989,1989,N,Y,Y,1988,3,59,N
Neil Johnston,Neil,Johnston,0,77169,1929-02-04,Ohio State,USA,Ohio State/USA,"6,8",21.0,8,6,Center,Inactive,1610612744,Warriors,PHW,Philadelphia,1951,1958,N,Y,Y,1988,Undrafted,Undrafted,N
Jim Johnstone,Jim,Johnstone,0,77171,1960-09-20,Wake Forest,USA,Wake Forest/USA,"6,11",24.5,1,34,Center,Inactive,1610612765,Pistons,DET,Detroit,1982,1982,N,Y,Y,1982,3,51,N
